"Wall of lateral branch of dorsal branch of right second posterior intercostal artery",50000526
"Lumen of lateral branch of dorsal branch of right second posterior intercostal artery",50000527
"Wall of trunk of artery of tuber cinereum",50000528
"Lumen of trunk of artery of tuber cinereum",50000529
"Wall of right anterior spinal artery",50000530
"Lumen of right anterior spinal artery",50000531
"Wall of trunk of upper sternocleidomastoid branch of occipital artery",50000532
"Lumen of trunk of upper sternocleidomastoid branch of occipital artery",50000533
"Wall of spinal branch of left second lumbar artery",50000534
"Lumen of spinal branch of left second lumbar artery",50000535
"Wall of postcentral branch of right tenth posterior intercostal artery",50000536
"Lumen of postcentral branch of right tenth posterior intercostal artery",50000537
"Wall of medial branch of dorsal branch of right second lumbar artery",50000538
"Lumen of medial branch of dorsal branch of right second lumbar artery",50000539
"Wall of spinal branch of dorsal branch of first posterior intercostal artery",50000540
"Lumen of spinal branch of dorsal branch of first posterior intercostal artery",50000541
"Wall of right radial artery",50000542
"Lumen of right radial artery",50000543
"Wall of trunk of parotid branch of superficial temporal artery",50000544
"Lumen of trunk of parotid branch of superficial temporal artery",50000545
"Wall of third left superior hypophysial artery",50000546
"Lumen of third left superior hypophysial artery",50000547
"Wall of posterior radicular branch of left first posterior intercostal artery",50000548
"Lumen of posterior radicular branch of left first posterior intercostal artery",50000549
"Wall of trunk of posteromedial branch of left callosomarginal artery",50000550
"Lumen of trunk of posteromedial branch of left callosomarginal artery",50000551
"Wall of spinal branch of lumbar artery",50000552
"Lumen of spinal branch of lumbar artery",50000553
"Wall of dental branch of posterior superior alveolar artery",50000554
"Lumen of dental branch of posterior superior alveolar artery",50000555
"Wall of deep branch of right supra-orbital artery",50000556
"Lumen of deep branch of right supra-orbital artery",50000557
"Wall of branch of central retinal artery",50000558
"Lumen of branch of central retinal artery",50000559
"Wall of trunk of left circumflex humeral artery",50000560
"Lumen of trunk of left circumflex humeral artery",50000561
"Wall of trunk of branch of anterior cerebral artery",50000562
"Lumen of trunk of branch of anterior cerebral artery",50000563
"Wall of palmar carpal branch of ulnar artery",50000564
"Lumen of palmar carpal branch of ulnar artery",50000565
"Wall of branch of musculophrenic artery",50000566
"Lumen of branch of musculophrenic artery",50000567
"Wall of lobar branch of right anterior superior segmental renal artery",50000568
"Lumen of lobar branch of right anterior superior segmental renal artery",50000569
"Wall of trunk of branch of cavernous branch of internal carotid artery",50000570
"Lumen of trunk of branch of cavernous branch of internal carotid artery",50000571
"Wall of left superior cerebellar artery",50000572
"Lumen of left superior cerebellar artery",50000573
"Wall of subcapsular arterial plexus of right adrenal gland",50000574
"Lumen of subcapsular arterial plexus of right adrenal gland",50000575
"Wall of trunk of pectoralis minor muscle branch of lateral thoracic artery",50000576
"Lumen of trunk of pectoralis minor muscle branch of lateral thoracic artery",50000577
"Wall of right internal iliac artery",50000578
"Lumen of right internal iliac artery",50000579
"Wall of trunk of medial branch of artery of right tuber cinereum",50000580
"Lumen of trunk of medial branch of artery of right tuber cinereum",50000581
"Wall of superficial branch of descending branch of right occipital artery",50000582
"Lumen of superficial branch of descending branch of right occipital artery",50000583
"Lumen of trunk of branch of median sacral artery",50000584
"Wall of medullary branch of left second posterior intercostal artery",50000585
"Lumen of medullary branch of left second posterior intercostal artery",50000586
"Wall of medullary branch of right fifth posterior intercostal artery",50000587
"Lumen of medullary branch of right fifth posterior intercostal artery",50000588
"Wall of subclavius muscle muscle branch of right suprascapular artery",50000589
"Lumen of subclavius muscle muscle branch of right suprascapular artery",50000590
"Wall of branch of left posterior communicating artery to left oculomotor nerve",50000591
"Lumen of branch of left posterior communicating artery to left oculomotor nerve",50000592
"Wall of trunk of cutaneous branch of right transverse facial artery",50000593
"Lumen of trunk of cutaneous branch of right transverse facial artery",50000594
"Wall of trunk of plantar digital artery of third toe",50000595
"Lumen of trunk of plantar digital artery of third toe",50000596
"Wall of third dorsal metatarsal artery",50000597
"Lumen of third dorsal metatarsal artery",50000598
"Wall of pharyngeal artery",50000599
"Lumen of pharyngeal artery",50000600
"Wall of lateral branch of dorsal branch of left first posterior intercostal artery",50000601
"Lumen of lateral branch of dorsal branch of left first posterior intercostal artery",50000602
"Wall of trunk of medial sural artery",50000603
"Lumen of trunk of medial sural artery",50000604
"Wall of trunk of right medial calcanean artery",50000605
"Lumen of trunk of right medial calcanean artery",50000606
"Wall of trunk of posterior superior segmental branch of right hepatic artery",50000607
"Lumen of trunk of posterior superior segmental branch of right hepatic artery",50000608
"Wall of left medial calcanean artery",50000609
"Lumen of left medial calcanean artery",50000610
"Wall of lateral basal segmental artery",50000611
"Lumen of lateral basal segmental artery",50000612
"Wall of branch of right anterior choroidal artery to right tuber cinereum",50000613
"Lumen of branch of right anterior choroidal artery to right tuber cinereum",50000614
"Wall of branch of occipital artery",50000615
"Lumen of branch of occipital artery",50000616
"Wall of trunk of anterior cerebral artery",50000617
"Lumen of trunk of anterior cerebral artery",50000618
"Wall of posterior radicular branch of right third posterior intercostal artery",50000619
"Lumen of posterior radicular branch of right third posterior intercostal artery",50000620
"Wall of medial medullary branch of left vertebral artery",50000621
"Lumen of medial medullary branch of left vertebral artery",50000622
"Wall of anterior radicular branch of tenth posterior intercostal artery",50000623
"Lumen of anterior radicular branch of tenth posterior intercostal artery",50000624
"Wall of dorsal branch of left seventh posterior intercostal artery",50000625
"Lumen of dorsal branch of left seventh posterior intercostal artery",50000626
"Wall of adductor magnus branch of first perforating branch of right deep femoral artery",50000627
"Lumen of adductor magnus branch of first perforating branch of right deep femoral artery",50000628
"Wall of trunk of left lateral superior genicular artery",50000629
"Lumen of trunk of left lateral superior genicular artery",50000630
"Wall of trunk of left posterior cerebellar artery",50000631
"Lumen of trunk of left posterior cerebellar artery",50000632
"Wall of trunk of first proximal perforating artery",50000633
"Lumen of trunk of first proximal perforating artery",50000634
"Wall of lateral branch of dorsal branch of right eleventh posterior intercostal artery",50000635
"Lumen of lateral branch of dorsal branch of right eleventh posterior intercostal artery",50000636
"Wall of trunk of dorsal carpal branch of left radial artery",50000637
"Lumen of trunk of dorsal carpal branch of left radial artery",50000638
"Wall of trunk of dorsal carpal branch of ulnar artery",50000639
"Lumen of trunk of dorsal carpal branch of ulnar artery",50000640
"Wall of prevertebral branch of right ascending pharyngeal artery",50000641
"Lumen of prevertebral branch of right ascending pharyngeal artery",50000642
"Wall of nutrient artery of radius",50000643
"Lumen of nutrient artery of radius",50000644
"Wall of posterior radicular branch of seventh posterior intercostal artery",50000645
"Lumen of posterior radicular branch of seventh posterior intercostal artery",50000646
"Wall of sartorius branch of femoral artery",50000647
"Lumen of sartorius branch of femoral artery",50000648
"Wall of prelaminar branch of left fifth posterior intercostal artery",50000649
"Lumen of prelaminar branch of left fifth posterior intercostal artery",50000650
"Wall of prelaminar branch of spinal branch of third lumbar artery",50000651
"Lumen of prelaminar branch of spinal branch of third lumbar artery",50000652
"Wall of anterior superior segmental branch of right renal artery",50000653
"Lumen of anterior superior segmental branch of right renal artery",50000654
"Wall of trunk of transverse branch of left lateral circumflex femoral artery",50000655
